emailstatus;language;sent;remindersent;remindercount;usesleft;id;token;submitdate;lastpage;startlanguage;ipaddr;Q1;Q2;Q3;Q4;Q5_SQ001;Q6;Q7;Q8;Q9_SQ001;Q9_SQ002;Q9_SQ003;Q9_SQ004;Q9_SQ005;Q9_SQ006;Q9_SQ007;Q9_SQ008;Q9_SQ009;Q9_SQ010;Q9_SQ011;Q9_SQ012;Q9_SQ013;Q9_SQ014;Q9_SQ015;Q9_SQ016;Q9_SQ017;Q10_1;Q10_2;Q10_3;Q10_4;Q10_5;Q10_6;Q10_7;Q10_8;Q11_SQ001;Q11_SQ002;Q11_SQ003;Q11_SQ004;Q11_SQ005;Q11_SQ006;Q12_SQ001;Q12_SQ002;Q12_SQ003;Q12_SQ004;Q12_SQ005;Q12_SQ006;Q12_SQ007;Q13;Emplmnt;Age;Gradyear;filter_$;Age2cats;Grad2cats;age2017
OK;el;2016-12-23 11:13;N;0;0;245;RzVyaCI2Hgusk0g;1/1/1980 0:00:00;13;el;94.71.11.246;2;1987;2;2014;7;18; ;2;2;3;3;3;2;2;2;2;2;1;5;5;3;3;2;2;2;1;1;1;1;2;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;1;2;16;2;4;0;1;2;30
OK;el;2016-12-24 11:27;N;0;0;246;IOrweHn9UULhs1B;1/1/1980 0:00:00;13;el;80.107.84.80;1;1984;2;2008;8;7;2;2;2;4;3;3;2;1;1;2;3;1;2;2;2;2;1;1;2;1;2;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;2;7;2;3;0;1;2;33
OK;el;2016-12-24 11:27;N;0;0;247;TEOVxMSwsE00vG0;1/1/1980 0:00:00;13;el;195.74.243.54;1;1985;2;2008;9;7;2;3;1;2;3;3;2;1;2;1;2;1;2;3;1;1;2;1;1;1;2;2;1;1;2;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;7;2;3;0;1;2;32
OK;el;2016-12-24 11:27;N;0;0;248;LDT00gakNLyWmWv;1/1/1980 0:00:00;13;el;46.246.177.191;1;1983;2;2008;8;2;2;1;2;1;1;3;2;2;2;2;3;2;3;2;1;2;2;2;2;1;1;1;1;2;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;3;0;1;2;34
OK;el;2016-12-24 11:28;2017-01-14 14:38;2;1;249;U~pCjEDoUDJ0N4c; ;8;el;82.25.69.116;1;1983;2;2006;4;19; ;4;0;0;0;0;0;0;0;0;0; ;0; ; ;0;0; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0; ;17;2;2;0;1;1;34
OK;el;2016-12-24 11:27;N;0;0;250;X7G8iERlu5qVrHy;1/1/1980 0:00:00;13;el;62.74.15.163;2;1974;2;2010;7;4;3;3;3;3;2;2;3;2;2;3;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;3;4;4;3;0;2;2;43
OK;el;2016-12-24 11:27;N;0;0;251;BZrFSi9P_b1cPcH;1/1/1980 0:00:00;13;el;2.87.232.14;2;1982;2;2008;9;2;2;2;1;2;2;3;2;2;1;1;2;1;1;1;2;1;3;1;1;1;3;2;1;1;1;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;2;3;3;0;2;2;35
OK;el;2016-12-24 11:27;N;0;0;252;bo49ltNpM1VomtR;1/1/1980 0:00:00;13;el;79.107.91.156;1;1985;2;2010;8;2;2;3;2;3;4;4;2;2;2;3;2;2;3;3;1;1;2;2;2;1;1;2;1;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;3;0;1;2;32
OK;el;2016-12-24 11:27;N;0;0;253;FbeGaHI4rWwTjzj;1/1/1980 0:00:00;13;el;130.43.114.185;2;1984;2;2010;5;5;1;4;2;5;4;5;4;4;3;3;3;2;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;0;0;0;0;1;0;1;0;0;0;0;0;0;3;4;2;3;0;1;2;33
OK;el;2016-12-24 11:27;N;0;0;254;i0q30Z94qx8526n;1/1/1980 0:00:00;13;el;79.103.137.163;2;1983;2;2007;9;2;1;1;2;4;5;5;2;1;1;2;3;4;5;5;2;2;2;1;1;1;2;2;1;1;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;2;2;2;0;1;1;34
OK;el;2016-12-24 11:28;N;0;0;255;Oznxxle1WC6PnXq;1/1/1980 0:00:00;13;el;79.167.15.143;2;1980;2;2006;7;4;2;2;2;2;2;3;2;2;4;3;3;2;5;5;4;2;3;1;3;1;1;3;2;2;2;2;2;0;1;0;0;0;0;0;0;0;0;1;1;1;2;4;3;2;0;2;1;37
OK;el;2016-12-25 12:41;N;0;0;256;BL2jD7QCHYdm5PN;1/1/1980 0:00:00;13;el;91.140.103.208;2;1977;2;2011;8;6;4;4;1;5;5;5;3;2;2;4;3;1;3;3;2;2;1;1;1;1;1;1;1;2;1;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;2;4;3;0;2;2;40
OK;el;2016-12-25 12:41;N;0;0;257;72JFgntkNYJohJa;1/1/1980 0:00:00;13;el;31.217.177.52;1;1978;2;2002;9;4;2;1;1;1;4;4;1;1;1;1;1;1;1;1;1;1;3;1;2;1;1;1;1;1;1;2;2;0;1;0;0;0;0;0;0;1;1;1;0;1;1;4;3;1;0;2;1;39
OK;el;2016-12-25 12:41;N;0;0;258;_zGIdhiU64YnifU;1/1/1980 0:00:00;13;el;109.242.31.78;2;1978;2;2002;8;2;2;2;2;2;2;2;2;1;1;3;3;3;2;3;3;2;2;2;3;1;1;2;1;2;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2;3;1;0;2;1;39
OK;el;2016-12-25 12:41;N;0;0;259;J5G~q5QvtxE9Qb2;1/1/1980 0:00:00;13;el;2.86.139.30;2;1980;2;2004;7;8;3;3;2;4;3;2;3;2;2;4;3;2;5;5;1;2;2;2;2;1;2;2;2;2;2;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2;8;3;2;0;2;1;37
OK;el;2016-12-25 12:41;N;0;0;260;ya9t1m9IXzt9Zcn;1/1/1980 0:00:00;13;el;46.177.207.151;2;1980;2;2003;8;4;3;1;3;3;4;4;5;3;3;4;4;2;3;5;2;2;2;2;3;1;2;2;1;2;1;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;2;4;3;2;0;2;1;37
OK;el;2016-12-25 12:41;N;0;0;261;cOz1unGUFE9aHR0;1/1/1980 0:00:00;13;el;94.207.111.228;2;1978;2;2002;9;2;1;1;1;2;3;3;2;2;2;2;3;1;2;2;1;1;1;1;2;1;2;2;1;2;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;3;1;0;2;1;39
OK;el;2016-12-07 12:21;2016-12-18 13:03;2;1;262;AvP6ZFM5zOm7u3P; ;5;el;94.67.208.89;1;1986;1;2014;9; ; ; ;0;0;0;0;0;0;0;0;0; ;0; ; ;0;0; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;2;4; ;1;2;31
OK;el;2016-12-26 12:02;N;0;0;263;kCN_rFXwoHnEup6;1/1/1980 0:00:00;13;el;5.54.247.208;1;1972;2;2012;8;1;3;3;1;2;2;4;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;4;3;0;2;2;45
OK;el;2016-12-26 12:02;N;0;0;264;9dXvmLoEihuZvqT;1/1/1980 0:00:00;13;el;178.147.29.105;1;1971;2;2013;8;2;2;3;2;5;1;2;3;2;1;3;3;2;3;3;3;2;2;2;2;2;1;2;2;2;1;2;2;0;1;0;0;0;0;1;0;0;0;0;0;0;1;2;4;4;0;2;2;46
OK;el;2016-12-26 12:02;N;0;0;265;SKyGz9Gva2mh~XA;1/1/1980 0:00:00;13;el;176.92.236.164;2;1974;2;2002;7;18; ;2;2;5;5;5;2;2;2;2;3;2;3;3;3;2;3;3;2;1;2;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;3;16;4;1;0;2;1;43
OK;el;2016-12-24 11:27;N;0;0;266;9inwAY2meZsSSJ5;1/1/1980 0:00:00;13;el;91.130.250.85;1;1982;2;2010;3;18; ;2;4;4;5;5;3;3;3;3;5;4;5;5;3;3;3;3;3;1;1;2;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;1;1;0;3;16;3;3;0;2;2;35
OK;el;2016-12-26 12:02;N;0;0;267;83_wzb3tAtCFsiG;1/1/1980 0:00:00;13;el;62.74.0.216;1;1980;2;2013;8;4;3;3;1;4;4;4;4;1;1;4;4;1;1;2;3;1;1;1;1;1;2;2;1;1;2;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;3;4;0;2;2;37
OK;el;2016-12-26 12:02;N;0;0;268;rac_a9qKjxWQtAQ;1/1/1980 0:00:00;13;el;80.107.134.142;2;1972;2;2013;8;16; ;2;2;3;5;5;2;1;1;2;2;1;2;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;16;4;4;0;2;2;45
OK;el;2016-12-26 12:02;N;0;0;269;3MGPZVJhRe_z8eX;1/1/1980 0:00:00;13;el;176.92.84.61;2;1979;2;2009;8;8;4;3;1;5;5;5;4;2;2;3;3;2;5;5;3;1;2;1;3;2;1;2;1;2;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;8;3;3;0;2;2;38
OK;el;2016-12-26 12:02;N;0;0;270;BrjDS52ZVw72C1F;1/1/1980 0:00:00;13;el;178.59.27.51;2;1983;2;2012;8;16; ;4;2;5;5;5;3;2;2;3;4;2;5;5;2;2;2;2;3;1;1;2;1;2;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;3;16;2;3;0;1;2;34
OK;el;2016-12-26 12:02;N;0;0;271;YiS8lmHEgHt88c1;1/1/1980 0:00:00;13;el;85.73.142.38;1;1986;2;2012;9;8;1;1;2;2;2;2;2;2;2;2;2;2;4;4;2;2;2;2;2;1;1;2;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;8;2;3;0;1;2;31
OK;el;2016-12-09 10:53;2016-12-15 11:29;1;0;273;meTT09hsplL2wks;1/1/1980 0:00:00;13;el;92.236.116.58;1;1984;3;2010;7;16; ;4;2;5;5;5;5;3;4;3;4;3;4;4;3;3;4;3;4;2;1;1;2;2;1;2;1;1;0;0;0;1;0;1;0;0;0;0;0;0;3;16;2;3;0;1;2;33
OK;el;2016-12-23 11:12;N;0;0;274;18EyjGxZayJEKZq;1/1/1980 0:00:00;13;el;94.65.142.80;1;1982;2;2015;6;8;5;4;2;5;3;3;3;2;2;2;3;2;5;5;5;2;2;2;3;1;2;2;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;3;8;3;4;0;2;2;35
OK;el;2016-12-25 12:41;N;0;1;275;H4Up_4B_G5pUnKY; ;10;el;62.169.201.60;1;1972;2;1997;7;4;3;4;2;5;4;5;3;2;2;2;3;4;3;2;2;2;3;2;3; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0; ;4;4;1;0;2;1;45
OK;el;2016-12-26 12:02;N;0;0;276;SDMEgEW7G5n8fgM;1/1/1980 0:00:00;13;el;84.254.31.50;2;1978;2;2002;7;4;1;3;4;4;4;4;4;2;2;4;4;2;3;3;3;2;2;2;4;1;1;2;1;2;1;1;1;0;1;0;0;0;0;0;1;1;1;1;1;1;3;4;3;1;0;2;1;39
OK;el;2016-12-25 12:41;N;0;0;277;9~TNbNxETBJ852D;1/1/1980 0:00:00;13;el;85.74.134.104;1;1970;2;2003;7;4;1;2;1;5;5;2;2;2;3;2;2;2;3;3;2;2;2;3;3;1;1;1;1;2;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;4;2;0;2;1;47
OK;el;2016-12-24 11:27;N;0;0;278;a5iHO~4~qdXfKDx;1/1/1980 0:00:00;13;el;195.134.64.107;2;1982;2;2010;2;16; ;5;2;5;5;5;2;2;2;5;3;2;2;3;1;1;1;1;2;1;2;2;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;3;16;3;3;0;2;2;35
OK;el;2016-12-24 11:27;N;0;0;279;_BPOj~cVbWCqULR;1/1/1980 0:00:00;13;el;79.129.9.241;2;1960;2;2010;8;2;2;2;1;5;5;5;2;3;2;2;3;2;3;3;2;2;3;2;2;1;1;2;1;1;1;1;2;0;1;0;0;1;0;0;0;0;1;0;0;1;1;2;4;3;0;2;2;57
OK;el;2016-12-25 12:41;N;0;0;280;ETU7NtJBN_yPspm;1/1/1980 0:00:00;13;el;85.72.36.132;2;1973;2;1998;10;7;1;2;2;2;2;3;2;1;2;2;3;1;2;3;1;2;2;1;2;1;1;2;1;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;7;4;1;0;2;1;44
OK;el;2016-12-26 12:02;N;0;0;281;j3qVsL~~WJRHIJ7;1/1/1980 0:00:00;13;el;130.43.73.50;1;1983;2;2012;6;4;3;3;3;5;5;5;2;2;2;3;5;1;5;5;1;1;2;1;3;1;1;2;1;2;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;2;3;0;1;2;34
OK;el;2016-12-24 11:27;N;0;0;282;NgT0axKiBJqGYZD;1/1/1980 0:00:00;13;el;85.73.129.204;1;1981;2;2011;8;4;1;4;1;2;2;3;4;2;2;3;5;2;5;5;3;1;4;1;1;1;2;2;2;2;2;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;3;4;3;3;0;2;2;36
OK;el;2016-12-24 11:27;N;0;0;283;yxzqBYH7SJXOJdX;1/1/1980 0:00:00;13;el;85.72.133.226;1;1970;2;2010;10;4;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;0;1;0;1;0;0;0;1;1;1;1;1;1;1;4;4;3;0;2;2;47
OK;el;2016-12-26 12:02;N;0;0;284;ub8hykexd55dyyP;1/1/1980 0:00:00;13;el;93.109.157.207;2;1984;2;2012;8;16; ;5;1;5;5;5;5;1;1;5;5;2;5;5;5;1;1;1;5;3;3;3;3;3;3;3;3;1;0;0;0;0;0;1;0;0;0;0;0;0;5;16;2;3;0;1;2;33
OK;el;2016-12-25 12:41;2017-01-14 14:39;1;0;285;ZKkd9i0FysKhfmJ;1/1/1980 0:00:00;13;el;85.75.215.159;1;1981;2;2005;8;4;1;4;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;1;1;2;2;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;3;2;0;2;1;36
OK;el;2016-12-26 12:02;N;0;0;287;x_4mr99dUsMo6Rz;1/1/1980 0:00:00;13;el;176.58.140.69;1;1985;2;2009;7;2;2;4;2;5;5;5;3;3;4;2;3;2;2;5;1;2;3;2;5;1;1;1;1;2;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;3;2;2;3;0;1;2;32
OK;el;2016-12-23 11:14;N;0;0;288;pK3d3J2lDlS0BNE;1/1/1980 0:00:00;13;el;85.73.25.185;1;1977;2;2011;8;7;3;2;1;4;2;2;3;2;2;3;3;1;2;2;2;1;2;1;2;1;1;1;1;1;1;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;2;7;4;3;0;2;2;40
OK;el;2016-12-26 12:02;N;0;0;289;10Q1XMHMeCr08q~;1/1/1980 0:00:00;13;el;79.129.194.33;2;1978;2;2012;7;7;3;4;3;4;4;3;3;2;2;5;3;1;5;5;1;2;2;2;2;1;1;3;1;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;1;0;2;7;3;3;0;2;2;39
OK;el;2016-12-24 11:27;N;0;0;290;o2qMd8eoNyQicSG;1/1/1980 0:00:00;13;el;79.107.15.73;2;1984;2;2008;8;8;3;4;1;2;4;5;4;2;2;3;5;4;4;4;2;2;1;1;2;1;2;2;1;3;2;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;3;8;2;3;0;1;2;33
OK;el;2016-12-26 12:02;N;0;0;291;YG8~iCirTC9RE1B;1/1/1980 0:00:00;13;el;77.180.237.137;2;1987;2;2013;10;18; ;4;2;3;3;5;2;2;2;2;3;2;3;3;2;2;2;2;2;1;2;1;2;1;1;2;2;0;0;0;0;1;0;1;0;0;0;0;0;0;1;16;2;4;0;1;2;30
OK;el;2016-12-23 11:12;N;0;0;292;p1eCBcEEbo6TETV;1/1/1980 0:00:00;13;el;94.66.243.92;1;1990;2;2015;8;8;2;3;1;3;3;3;2;2;1;1;2;1;2;2;2;1;2;2;2;1;1;2;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;8;1;4;0;1;2;27
OK;el;2016-12-07 12:42;2016-12-18 13:03;2;0;293;Nip9_mvyLBw6dBR;1/1/1980 0:00:00;13;el;193.92.31.88;1;1983;1;2012;8;1;2;2;2;4;4;3;2;3;2;1;2;1;3;2;1;1;4;2;2;1;2;2;1;2;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;1;2;3;1;1;2;34
OK;el;2016-12-24 11:28;2017-01-05 09:14;1;0;294;yiF~HoEkXbncOgj;1/1/1980 0:00:00;13;el;46.246.164.14;1;1984;2;2007;8;16; ;4;2;4;3;4;4;2;2;2;4;2;2;2;4;2;2;2;2;1;2;2;2;1;1;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;16;2;2;0;1;1;33
OK;el;2016-12-24 11:27;N;0;0;295;JYDLJhlMIgnpXzm;1/1/1980 0:00:00;13;el;91.140.91.124;2;1982;2;2008;8;4;2;2;2;4;4;4;2;2;2;2;3;2;2;2;4;2;2;2;3;1;1;1;1;1;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2;4;3;3;0;2;2;35
OK;el;2016-12-23 11:13;N;0;0;296;VoH1LgZTajJTZvW;1/1/1980 0:00:00;13;el;31.217.177.21;2;1989;2;2014;9;8;1;3;1;5;5;5;3;2;2;2;2;1;1;2;1;1;1;1;2;1;3;3;1;1;1;1;2;0;0;0;0;0;1;0;0;0;0;1;1;0;1;8;1;4;0;1;2;28
OK;el;2016-12-24 11:27;N;0;0;297;~hNaCvf1oYqrm5c;1/1/1980 0:00:00;13;el;84.205.244.139;1;1982;2;2007;7;2;1;3;2;5;1;1;4;2;3;3;3;1;2;3;1;2;1;2;2;1;1;2;1;1;1;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;2;2;3;2;0;2;1;35
OK;el;2016-12-27 09:47;N;0;0;298;O8XR5Z4PyyN9xEM;1/1/1980 0:00:00;13;el;141.255.62.206;2;1976;2;2002;8;4;3;2;2;1;1;3;1;1;2;3;3;1;3;3;2;1;1;1;3;1;1;2;1;1;1;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;4;4;1;0;2;1;41
OK;el;2016-12-24 11:27;N;0;0;299;Q2xCjeMs19UG5FN;1/1/1980 0:00:00;13;el;62.74.19.74;1;1983;2;2007;7;4;2;1;1;1;1;2;1;2;2;2;4;2;1;1;3;1;2;1;2;1;1;2;1;1;1;2;2;0;1;0;0;0;0;0;0;0;1;0;0;0;2;4;2;2;0;1;1;34
OK;el;2016-12-06 10:07;2016-12-18 13:03;2;0;300;bpaXlRJxkesgTmD;1/1/1980 0:00:00;13;el;46.176.174.199;2;1988;1;2011;8;8;3;4;1;4;5;4;2;2;3;3;3;2;4;4;2;2;2;3;1;2;2;1;1;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;8;1;3;1;1;2;29
OK;el;2016-12-09 10:46;2016-12-15 11:27;1;0;301;UmzkhoVTg7yLSu0;1/1/1980 0:00:00;13;el;46.190.95.156;1;1981;3;2012;7;18; ;4;2;5;4;4;2;2;1;3;3;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;4;16;3;3;0;2;2;36
OK;el;2016-12-26 12:02;N;0;0;302;31X1XMk4woRLl25;1/1/1980 0:00:00;13;el;94.70.88.73;1;1984;2;2009;7;4;2;3;2;3;3;3;2;2;2;2;2;2;3;3;3;2;2;2;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;3;4;2;3;0;1;2;33
OK;el;2016-12-25 12:41;N;0;0;303;yRlPyljQbaKlW65;1/1/1980 0:00:00;13;el;84.205.244.139;1;1980;2;2006;9;2;2;3;1;5;2;2;2;1;1;2;4;1;5;5;2;1;1;1;2;1;1;2;1;2;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2;3;2;0;2;1;37
OK;el;2016-12-25 12:41;N;0;0;304;JjRcALT7_l5BjPV;1/1/1980 0:00:00;13;el;10.6.70.86;2;1973;2;2002;8;2;2;1;1;4;4;4;4;1;1;4;4;2;4;5;2;2;1;1;4;1;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;4;1;0;2;1;44
OK;el;2016-12-08 11:10;2017-01-02 11:13;3;0;305;JSlFccyzcxLB9vi;1/1/1980 0:00:00;13;el;212.54.220.77;1;1972;3;2015;9;4;2;1;1;3;2;2;2;2;2;3;2;2;3;3;3;2;2;2;2;2;2;3;1;2;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;4;4;0;2;2;45
OK;el;2016-12-08 11:07;2017-01-02 11:11;3;0;306;XOOnH3drTd0a351;1/1/1980 0:00:00;13;el;37.6.85.111;2;1991;1;2015;8;19; ;1;5;4;5;5;2;1;1;3;3;1;2;2;3;1;1;2;2;1;2;2;2;2;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;2;17;1;4;0;1;2;26
OK;el;2016-12-08 11:07;2017-01-02 11:11;3;0;307;lMEI7ZBd9V1uuzW;1/1/1980 0:00:00;13;el;109.242.12.182;2;1982;1;2016;8;8;3;3;1;5;5;5;1;2;2;3;3;1;3;3;3;2;1;3;2;1;1;1;1;2;2;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;2;8;3;4;1;2;2;35
OK;el;2016-12-08 11:10;2017-01-02 11:11;3;0;308;TuxY5uMeiG_lppe;1/1/1980 0:00:00;13;el;91.140.90.105;2;1977;3;2015;9;4;3;1;2;5;2;4;2;1;2;2;1;1;2;2;2;1;2;2;2;2;1;2;1;1;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;4;4;0;2;2;40
OK;el;2016-12-23 11:12;N;0;0;309;6OQzGBE0_RyL59h;1/1/1980 0:00:00;13;el;5.54.190.4;1;1990;2;2015;9;16; ;5;1;4;5;5;2;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;1;1;1;2;1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;16;1;4;0;1;2;27
OK;el;2016-12-26 12:02;N;0;0;310;YOXfSX0P1oX6L0~;1/1/1980 0:00:00;13;el;109.242.83.181;1;1985;2;2010;8;8;2;3;2;3;3;5;3;2;2;2;3;2;3;3;2;2;2;2;2;1;1;2;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;8;2;3;0;1;2;32
OK;el;2016-12-09 10:46;2017-01-03 11:28;2;0;311;at_eWnrcZhbxaid;1/1/1980 0:00:00;13;el;2.87.121.148;2;1985;3;2012;8;8;3;3;3;4;5;5;3;2;3;3;4;4;3;3;3;4;5;3;2;1;1;2;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;8;2;3;0;1;2;32
OK;el;2016-12-23 11:13;2017-01-04 15:48;1;0;314;zlxQT5VcDe1qGxj;1/1/1980 0:00:00;13;el;94.66.57.218;2;1990;2;2014;9;16; ;4;2;5;5;5;2;1;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;1;16;1;4;0;1;2;27
OK;el;2016-12-16 10:58;2017-01-04 15:47;1;0;313;LJOeb2jqxbmjBxj;1/1/1980 0:00:00;13;el;87.202.144.226;2;1985;3;2011;10;2;1;1;1;1;1;1;1;1;1;1;2;1;3;2;1;1;1;1;1;1;2;2;1;1;1;2;2;1;0;0;0;0;0;0;0;1;0;0;0;1;1;2;2;3;0;1;2;32
OK;el;2016-12-23 11:13;2017-01-04 15:48;1;0;315;MW1mDBg_mSI_Mmp;1/1/1980 0:00:00;13;el;193.92.251.26;2;1985;2;2014;9;4;2;3;2;5;5;5;3;2;3;4;5;1;3;3;3;2;2;2;2;1;1;3;1;1;2;1;3;1;0;0;0;0;0;1;0;0;0;0;0;0;2;4;2;4;0;1;2;32
OK;el;2016-12-23 11:13;2017-01-04 15:48;1;0;316;v0w8c_O3cGQGdJ9;1/1/1980 0:00:00;13;el;141.237.18.147;1;1983;2;2011;7;1;3;2;2;4;4;4;2;2;2;3;3;2;4;5;2;2;4;2;2;1;1;1;1;2;1;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;2;1;2;3;0;1;2;34
OK;el;2016-12-24 11:27;2017-01-04 15:49;1;0;317;~CXF_sqTrDX_2Gs;1/1/1980 0:00:00;13;el;94.66.59.189;1;1987;2;2010;8;19; ;3;2;4;5;5;2;2;2;3;4;2;4;2;2;2;2;2;2;1;1;2;1;1;1;1;2;0;1;0;0;0;0;0;0;0;1;1;1;1;2;17;2;3;0;1;2;30
OK;el;2016-12-24 11:27;2017-01-05 09:12;1;0;318;TFa6uxcS0Zf8WrQ;1/1/1980 0:00:00;13;el;212.251.91.254;2;1982;2;2008;8;4;1;1;2;3;5;5;2;1;1;2;2;1;4;3;2;1;1;1;2;1;1;1;1;2;1;2;1;0;1;0;0;0;0;0;1;1;1;1;1;1;2;4;3;3;0;2;2;35
OK;el;2016-12-23 11:13;2017-01-04 15:48;1;0;319;9LgW9NwGNCQpYSu;1/1/1980 0:00:00;13;el;85.72.86.137;2;1984;2;2014;9;8;2;3;2;5;3;4;1;1;2;2;2;1;2;3;2;2;2;1;2;2;1;1;1;1;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;8;2;4;0;1;2;33
OK;el;2016-12-24 11:28;2017-01-05 09:15;1;0;320;h4Ikk0YQ8YYYgd_;1/1/1980 0:00:00;13;el;195.251.119.131;1;1982;2;2006;8;4;2;4;2;5;4;5;4;1;1;2;3;1;2;2;5;2;2;1;2;1;1;2;2;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;4;3;2;0;2;1;35
OK;el;2016-12-24 11:28;2017-01-05 09:15;1;0;321;qnZEtoScYgaivos;1/1/1980 0:00:00;13;el;2.87.87.52;1;1972;2;2006;10;4;2;3;2;3;2;2;2;1;1;2;3;2;3;3;2;1;2;1;1;1;1;2;2;1;1;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;1;4;4;2;0;2;1;45
OK;el;2016-12-24 11:27;2017-01-05 09:14;1;0;322;jpWJTAriUCbaEs6;1/1/1980 0:00:00;13;el;82.4.240.209;1;1980;2;2007;5;18; ;2;3;5;5;4;5;3;3;3;5;2;3;3;4;2;3;2;3;2;1;2;1;1;2;2;2;0;0;0;0;0;1;1;0;0;0;0;0;0;4;16;3;2;0;2;1;37
OK;el;2016-12-23 11:12;2017-01-04 15:47;1;0;323;QuxC5AYsUAZT6y3;1/1/1980 0:00:00;13;el;79.130.25.50;1;1967;2;2015;8;16; ;2;1;4;5;5;1;1;1;3;2;1;1;2;2;1;1;1;4;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;16;4;4;0;2;2;50
